Gene_ID	MetStarve6h_Control_rep1	MetStarve6h_Control_rep2	MetStarve6h_Control_rep3	MetStarve6h_Starvation_rep1	MetStarve6h_Starvation_rep2	MetStarve6h_Starvation_rep3
ENSG00000272872.1	16	18	23	13	18	25
ENSG00000272874.1	0	0	0	0	0	0
ENSG00000272877.1	0	0	0	0	0	0
ENSG00000272882.1	0	0	0	0	0	0
ENSG00000272884.1	4	5	8	1	1	8
ENSG00000272885.1	7	3	1	0	1	4
ENSG00000272886.6	1104	672	596	619	656	1036
ENSG00000272887.1	0	0	0	0	0	0
ENSG00000272888.8	2056	2142	2343	3003	3139	2712
ENSG00000272892.1	1	3	11	9	2	5
ENSG00000272894.5	45	85	59	152	188	125
ENSG00000272895.1	0	0	0	0	0	0
ENSG00000272896.1	0	2	0	0	1	0
ENSG00000272897.5	0	0	0	0	1	0
ENSG00000272899.4	23	16	6	14	12	14
ENSG00000272900.1	0	0	0	0	0	0
ENSG00000272901.5	0	0	0	0	0	0
ENSG00000272902.2	46	55	40	15	21	17
ENSG00000272905.1	1	0	0	0	0	0
ENSG00000272906.1	56	49	51	74	84	83
ENSG00000272907.1	0	0	0	0	0	0
ENSG00000272908.1	1	0	3	0	0	0
ENSG00000272909.1	22	12	11	4	3	12
ENSG00000272910.1	1	0	0	3	2	0
ENSG00000272911.1	0	0	0	0	0	0
ENSG00000272912.1	0	0	0	0	0	0
ENSG00000272913.2	319	341	359	602	535	452
ENSG00000272914.1	9	4	2	7	5	14
ENSG00000272915.1	0	0	3	1	0	0
ENSG00000272916.5	14	6	8	10	12	11
ENSG00000272917.1	0	0	0	0	0	0
ENSG00000272918.1	48	24	22	23	16	45
ENSG00000272920.1	0	0	0	0	0	0
ENSG00000272921.1	0	2	1	2	2	1
ENSG00000272922.1	0	1	0	0	0	1
ENSG00000272927.1	2	0	3	1	6	6
ENSG00000272931.1	8	18	8	4	13	7
ENSG00000272933.1	22	25	14	17	30	21
ENSG00000272936.1	14	9	4	9	19	23
ENSG00000272937.3	0	0	0	0	0	0
ENSG00000272940.1	0	0	1	0	0	0
ENSG00000272941.1	0	4	2	6	4	2
ENSG00000272942.1	0	0	0	0	1	1
ENSG00000272944.1	20	23	27	18	11	15
ENSG00000272945.1	1	1	0	0	2	3
ENSG00000272948.2	7	7	4	10	7	10
ENSG00000272950.1	0	0	2	0	0	0
ENSG00000272953.2	5	9	9	13	24	18
ENSG00000272954.1	5	3	7	1	3	1
ENSG00000272958.1	0	0	0	0	0	0
ENSG00000272963.1	5	0	3	2	1	3
ENSG00000272966.1	2	2	3	0	0	1
ENSG00000272967.1	0	0	0	1	3	1
ENSG00000272968.5	2	5	5	4	4	3
ENSG00000272969.1	0	2	0	2	3	1
ENSG00000272970.5	43	38	24	20	21	15
ENSG00000272971.1	1	1	1	3	2	6
ENSG00000272973.2	0	0	0	0	0	0
ENSG00000272975.1	0	0	0	0	0	0
ENSG00000272977.1	34	21	19	2	6	19
ENSG00000272979.1	2	0	0	1	1	1
ENSG00000272980.5	0	0	0	0	0	0
ENSG00000272982.1	0	0	0	0	0	0
ENSG00000272983.1	5	1	4	0	1	3
ENSG00000272984.1	0	0	0	0	0	0
ENSG00000272986.1	13	3	6	15	11	5
ENSG00000272987.1	0	0	0	0	0	0
ENSG00000272988.1	0	0	0	0	0	0
ENSG00000272989.1	1	0	1	0	0	0
ENSG00000272990.1	10	2	8	6	6	4
ENSG00000272991.1	3	2	2	0	5	2
ENSG00000272994.2	231	283	239	285	303	282
ENSG00000272995.1	0	0	0	0	1	0
ENSG00000273001.1	2	4	1	1	2	5
ENSG00000273002.1	9	10	8	4	9	10
ENSG00000273003.1	0	1	1	0	0	0
ENSG00000273004.1	9	7	6	4	7	5
ENSG00000273006.1	0	0	0	0	2	0
ENSG00000273007.2	3	4	0	0	4	7
ENSG00000273008.1	12	17	20	35	45	42
ENSG00000273010.1	12	6	9	9	9	9
ENSG00000273011.1	0	0	0	0	0	0
ENSG00000273012.1	1	0	0	0	0	2
ENSG00000273013.1	1	0	0	0	0	0
ENSG00000273014.1	38	13	27	16	19	29
ENSG00000273015.3	425	134	204	117	132	388
ENSG00000273017.1	0	0	1	0	0	0
ENSG00000273018.7	61	35	43	20	23	44
ENSG00000273024.7	0	0	1	0	0	1
ENSG00000273025.1	0	0	0	0	0	0
ENSG00000273026.1	20	18	13	4	4	9
ENSG00000273027.1	6	3	7	10	13	16
ENSG00000273032.3	43	28	33	11	11	20
ENSG00000273033.2	81	52	53	91	70	116
ENSG00000273035.1	6	6	6	8	5	7
ENSG00000273036.4	0	0	0	0	0	0
ENSG00000273040.1	0	0	0	0	0	0
ENSG00000273041.1	0	0	0	0	0	1
ENSG00000273044.1	0	0	0	0	0	0
ENSG00000273045.7	456	533	556	614	637	486
ENSG00000273046.1	2	0	0	0	0	0
ENSG00000273047.1	0	0	0	0	0	0
ENSG00000273049.1	0	0	0	0	0	0
ENSG00000273051.1	0	0	0	0	0	0
ENSG00000273055.1	4	1	1	3	3	0
ENSG00000273056.1	0	0	0	0	0	1
ENSG00000273058.2	0	0	0	0	0	0
ENSG00000273059.1	2	2	1	3	4	7
ENSG00000273061.3	2	4	5	5	1	5
ENSG00000273062.1	11	19	15	19	19	15
ENSG00000273063.1	0	4	1	1	0	1
ENSG00000273064.1	10	9	12	11	13	15
ENSG00000273066.5	111	72	95	75	77	139
ENSG00000273068.1	0	0	0	0	0	0
ENSG00000273069.1	0	2	0	3	0	0
ENSG00000273073.1	7	7	3	1	2	9
ENSG00000273076.1	0	0	0	0	0	1
ENSG00000273077.1	0	0	0	0	0	0
ENSG00000273079.7	0	0	0	0	1	0
ENSG00000273080.2	68	108	95	99	72	63
ENSG00000273082.1	4	1	3	0	2	3
ENSG00000273083.1	0	0	0	0	0	0
ENSG00000273084.2	15	14	13	13	17	18
ENSG00000273085.3	0	0	0	0	0	0
ENSG00000273086.1	0	0	0	0	0	0
ENSG00000273088.2	0	1	1	0	0	0
ENSG00000273090.1	0	0	1	0	0	0
ENSG00000273091.1	2	2	1	0	0	1
ENSG00000273092.1	0	0	0	0	0	0
ENSG00000273093.1	0	0	0	0	0	0
ENSG00000273096.1	0	0	0	0	0	0
ENSG00000273098.3	0	0	0	0	0	0
ENSG00000273100.1	0	0	0	0	0	0
ENSG00000273102.2	1	0	0	0	0	0
ENSG00000273104.1	0	0	0	0	0	0
ENSG00000273106.1	4	3	3	1	8	7
ENSG00000273107.1	0	0	0	0	0	1
ENSG00000273108.1	1	0	0	1	1	1
ENSG00000273110.1	0	0	0	0	1	0
ENSG00000273111.6	0	0	0	0	0	0
ENSG00000273112.1	0	0	0	0	0	0
ENSG00000273113.1	0	0	0	0	0	0
ENSG00000273115.1	0	0	0	0	0	0
ENSG00000273117.1	286	347	412	213	178	162
ENSG00000273118.1	0	0	0	0	0	0
ENSG00000273119.1	0	0	0	0	0	1
ENSG00000273122.1	0	0	0	0	0	0
ENSG00000273123.1	0	0	0	0	0	0
ENSG00000273124.1	0	0	0	0	0	0
ENSG00000273125.2	0	0	0	1	0	0
ENSG00000273129.3	0	0	0	0	0	0
ENSG00000273132.1	0	0	0	0	2	0
ENSG00000273133.1	7	7	5	1	1	5
ENSG00000273136.8	419	256	257	291	280	516
ENSG00000273137.1	10	0	1	3	3	2
ENSG00000273138.1	1	0	0	0	0	1
ENSG00000273139.2	4	27	23	7	13	3
ENSG00000273141.1	5	6	8	17	9	16
ENSG00000273142.1	73	9	6	23	22	136
ENSG00000273143.2	0	0	0	0	0	0
ENSG00000273144.1	0	0	0	0	0	0
ENSG00000273145.1	36	38	39	82	79	72
ENSG00000273148.2	20	28	50	32	39	43
ENSG00000273149.1	14	17	12	18	15	16
ENSG00000273151.1	73	27	41	12	28	64
ENSG00000273153.1	0	0	0	0	0	0
ENSG00000273154.3	50	125	123	148	228	90
ENSG00000273155.1	0	1	2	8	1	2
ENSG00000273156.2	29	29	19	10	14	30
ENSG00000273160.1	1	0	0	0	0	0
ENSG00000273162.1	43	36	27	12	16	19
ENSG00000273165.1	0	1	0	0	1	4
ENSG00000273167.1	0	0	0	0	3	0
ENSG00000273171.1	0	0	0	0	0	0
ENSG00000273172.1	0	0	0	0	0	0
ENSG00000273173.6	0	0	0	0	0	0
ENSG00000273174.1	0	0	0	3	1	3
ENSG00000273175.2	100	67	85	49	72	105
ENSG00000273176.1	0	0	0	0	0	0
ENSG00000273177.1	0	0	0	0	0	0
ENSG00000273179.1	2	0	0	2	0	1
ENSG00000273180.1	0	0	0	0	0	0
ENSG00000273181.1	3	1	2	3	2	8
ENSG00000273183.1	2	2	4	5	2	4
ENSG00000273184.1	0	0	1	0	0	0
ENSG00000273186.1	8	12	11	7	12	2
ENSG00000273188.1	0	0	0	0	1	0
ENSG00000273189.1	1	0	1	4	1	2
ENSG00000273192.1	45	49	37	19	28	26
ENSG00000273194.3	0	0	0	0	0	0
ENSG00000273196.1	0	0	0	0	0	0
ENSG00000273198.1	0	0	0	0	0	0
ENSG00000273199.1	4	9	3	29	34	40
ENSG00000273200.1	0	0	0	0	0	0
ENSG00000273203.1	0	0	0	0	0	0
ENSG00000273204.1	6	4	3	15	9	8
ENSG00000273209.1	6	1	2	0	5	6
ENSG00000273210.1	3	9	5	10	6	10
ENSG00000273211.1	6	5	6	4	6	11
ENSG00000273212.1	0	0	1	2	0	0
ENSG00000273213.4	17	22	10	38	19	26
ENSG00000273214.1	0	0	0	0	0	0
ENSG00000273216.1	9	9	2	2	3	1
ENSG00000273217.1	0	0	0	0	0	0
ENSG00000273218.1	1	5	4	3	4	1
ENSG00000273219.1	0	0	0	0	0	0
ENSG00000273221.1	8	16	16	4	8	9
ENSG00000273225.5	0	0	0	0	0	0
ENSG00000273226.1	2	2	1	3	12	4
ENSG00000273228.1	0	0	0	0	0	0
ENSG00000273230.1	85	107	127	25	46	46
ENSG00000273232.1	9	3	1	4	1	6
ENSG00000273233.1	0	0	0	0	0	0
ENSG00000273234.1	0	0	0	0	0	0
ENSG00000273238.3	5	4	2	5	1	5
ENSG00000273240.1	0	0	0	0	0	0
ENSG00000273243.1	14	2	2	3	2	4
ENSG00000273244.1	9	6	3	5	3	7
ENSG00000273245.1	15	1	4	0	3	6
ENSG00000273247.7	157	111	132	86	106	135
ENSG00000273248.2	20	9	18	17	12	7
ENSG00000273249.1	15	13	4	5	11	17
ENSG00000273252.1	0	0	0	0	0	0
ENSG00000273253.2	19	17	10	21	17	16
ENSG00000273254.1	9	6	6	10	8	14
ENSG00000273255.1	0	0	0	0	0	0
ENSG00000273257.2	0	0	5	0	0	0
ENSG00000273258.1	0	0	0	0	0	0
ENSG00000273259.3	0	1	0	1	2	1
ENSG00000273261.1	1	0	3	1	0	6
ENSG00000273262.1	1	3	0	1	1	0
ENSG00000273264.1	1	1	1	3	9	2
ENSG00000273265.1	7	8	4	0	0	1
ENSG00000273267.1	2	0	0	0	0	1
ENSG00000273269.3	3	19	16	29	25	10
ENSG00000273270.1	469	420	446	193	202	240
ENSG00000273271.1	8	2	6	4	4	11
ENSG00000273272.2	0	0	0	0	0	0
ENSG00000273274.2	25	6	13	5	11	21
ENSG00000273275.1	15	12	6	9	24	24
ENSG00000273284.1	26	20	19	35	40	97
ENSG00000273286.1	0	0	0	0	0	0
ENSG00000273287.2	1	1	0	7	0	0
ENSG00000273289.1	0	2	0	0	1	2
ENSG00000273291.5	0	0	0	0	0	0
ENSG00000273293.1	0	0	0	0	0	0
ENSG00000273294.1	0	0	0	0	0	0
ENSG00000273295.1	0	0	0	0	0	0
ENSG00000273297.4	22	32	21	24	10	12
ENSG00000273299.1	0	0	0	0	0	0
ENSG00000273300.1	5	6	6	3	1	7
ENSG00000273302.1	2	0	0	1	0	4
ENSG00000273305.1	36	16	16	20	14	28
ENSG00000273306.1	5	7	8	6	6	9
ENSG00000273308.1	0	0	0	0	0	0
ENSG00000273311.1	78	71	80	39	34	46
ENSG00000273312.2	0	0	0	0	0	0
ENSG00000273313.1	0	0	0	0	0	0
ENSG00000273314.1	124	153	144	87	115	103
ENSG00000273319.1	3	0	2	0	0	1
ENSG00000273320.2	23	20	31	13	20	21
ENSG00000273321.1	0	0	0	0	0	0
ENSG00000273323.1	0	0	0	0	0	0
ENSG00000273325.1	2	0	2	0	0	0
ENSG00000273326.1	0	0	0	0	0	0
ENSG00000273327.1	1	0	0	0	0	0
ENSG00000273328.5	2	0	0	2	1	3
ENSG00000273329.2	210	163	170	132	146	176
ENSG00000273330.1	0	0	0	0	0	0
ENSG00000273331.1	0	0	0	0	0	0
ENSG00000273333.2	0	0	0	0	0	0
ENSG00000273335.1	3	2	0	0	1	2
ENSG00000273336.1	2	0	0	0	0	0
ENSG00000273338.1	1	0	0	8	7	2
ENSG00000273340.1	0	0	0	0	0	0
ENSG00000273341.2	0	0	0	1	1	2
ENSG00000273342.1	0	0	0	0	0	0
ENSG00000273343.1	15	15	12	5	9	9
ENSG00000273344.2	457	610	636	452	505	407
ENSG00000273345.6	9	3	6	2	2	8
ENSG00000273348.1	0	0	0	0	0	0
ENSG00000273350.1	0	0	0	0	0	0
ENSG00000273353.1	0	0	0	0	2	1
ENSG00000273355.2	15	10	9	4	6	14
ENSG00000273356.1	5	2	1	1	2	2
ENSG00000273360.1	0	0	0	0	0	0
ENSG00000273361.1	12	6	14	15	14	20
ENSG00000273362.1	0	0	0	0	0	0
ENSG00000273363.1	1	5	8	1	1	1
ENSG00000273365.1	0	0	0	0	1	0
ENSG00000273367.1	5	2	3	4	2	1
ENSG00000273368.1	0	0	0	2	0	0
ENSG00000273369.1	2	0	4	2	0	4
ENSG00000273370.1	0	0	0	0	0	0
ENSG00000273372.1	0	0	0	0	0	0
ENSG00000273373.1	199	215	230	47	56	42
ENSG00000273374.1	9	8	9	1	4	20
ENSG00000273375.1	5	2	3	3	2	5
ENSG00000273377.1	0	0	0	0	0	0
ENSG00000273381.1	13	10	9	11	3	9
ENSG00000273382.1	125	70	61	27	30	91
ENSG00000273384.1	1	0	0	0	0	2
ENSG00000273387.1	3	9	15	7	5	10
ENSG00000273388.1	0	0	0	0	0	0
ENSG00000273391.1	9	10	21	8	24	19
ENSG00000273394.1	1	5	1	2	3	0
ENSG00000273396.3	0	0	0	0	0	0
ENSG00000273397.4	0	0	0	0	0	0
ENSG00000273398.6	2	1	3	3	7	1
ENSG00000273399.2	0	0	0	0	0	0
ENSG00000273402.1	0	4	5	2	4	10
ENSG00000273403.1	0	4	0	0	1	0
ENSG00000273406.1	0	0	0	0	0	0
ENSG00000273407.1	0	0	0	0	0	0
ENSG00000273408.1	0	0	0	0	0	0
ENSG00000273409.3	0	0	0	0	0	0
ENSG00000273413.1	0	0	0	0	0	0
ENSG00000273415.3	0	0	0	0	0	0
ENSG00000273416.1	0	0	0	2	3	1
ENSG00000273419.1	22	11	20	11	10	22
ENSG00000273420.1	0	0	0	0	0	0
ENSG00000273423.1	0	0	0	0	0	0
ENSG00000273424.1	0	3	1	0	0	0
ENSG00000273428.4	5	10	3	2	3	2
ENSG00000273431.1	0	0	0	0	0	0
ENSG00000273432.1	1	0	1	0	0	2
ENSG00000273433.1	0	0	0	0	0	0
ENSG00000273434.1	0	0	0	0	0	0
ENSG00000273437.1	0	2	0	4	2	3
ENSG00000273442.1	0	0	0	0	0	0
ENSG00000273443.1	3	2	1	0	0	2
ENSG00000273444.1	0	0	0	0	0	0
ENSG00000273445.1	5	7	14	7	2	6
ENSG00000273447.1	4	4	1	0	0	3
ENSG00000273448.1	22	8	22	21	22	52
ENSG00000273449.1	34	15	11	10	11	41
ENSG00000273450.1	0	1	0	2	0	1
ENSG00000273451.1	37	11	10	69	92	327
ENSG00000273454.1	2	1	1	2	0	11
ENSG00000273455.1	2	2	1	6	4	10
ENSG00000273456.2	45	47	51	33	41	40
ENSG00000273457.1	0	0	0	0	0	0
ENSG00000273461.5	0	0	0	0	0	0
ENSG00000273464.1	0	0	0	0	0	0
ENSG00000273471.1	0	0	0	0	0	0
ENSG00000273472.2	34	28	29	33	40	45
ENSG00000273473.1	10	18	25	5	9	1
ENSG00000273474.1	0	0	0	0	1	0
ENSG00000273476.1	0	0	0	0	0	0
ENSG00000273481.1	0	0	0	0	0	0
ENSG00000273483.1	3	2	1	1	0	0
ENSG00000273484.1	0	0	0	0	0	0
ENSG00000273485.1	6	2	2	3	5	7
ENSG00000273486.1	46	14	11	10	11	33
ENSG00000273487.1	0	0	0	0	0	0
ENSG00000273489.1	29	12	7	10	14	23
ENSG00000273492.6	0	0	0	0	0	2
ENSG00000273493.1	0	0	0	0	0	0
ENSG00000273494.3	0	0	0	0	0	0
ENSG00000273495.1	0	0	0	0	0	0
ENSG00000273497.1	0	0	0	0	0	0
ENSG00000273498.4	0	0	0	0	0	0
ENSG00000273499.1	0	0	0	0	0	0
ENSG00000273500.1	0	0	0	0	0	0
ENSG00000273501.1	0	0	0	0	0	0
ENSG00000273502.4	0	0	0	0	0	0
ENSG00000273505.1	0	0	0	0	0	0
ENSG00000273506.4	0	0	0	0	0	0
ENSG00000273507.7	4	1	2	0	1	2
ENSG00000273508.1	0	0	0	0	0	0
ENSG00000273509.1	0	0	0	0	0	0
ENSG00000273510.1	0	0	0	0	0	0
ENSG00000273511.4	0	0	0	0	0	0
ENSG00000273512.1	0	0	0	0	0	0
ENSG00000273513.2	0	0	0	0	0	0
ENSG00000273514.2	0	2	2	0	0	0
ENSG00000273515.1	0	0	0	0	0	0
ENSG00000273516.1	0	0	0	0	0	0
ENSG00000273517.1	0	0	0	0	0	0
ENSG00000273518.5	0	0	0	0	0	0
ENSG00000273519.1	0	0	0	0	0	0
ENSG00000273520.6	0	0	0	0	0	0
ENSG00000273521.1	1	0	1	1	0	3
ENSG00000273522.1	0	0	0	0	0	0
ENSG00000273523.1	0	0	6	0	0	3
ENSG00000273524.1	0	0	0	0	0	0
ENSG00000273525.1	0	0	0	0	0	0
ENSG00000273526.1	0	0	0	0	0	0
ENSG00000273528.4	0	0	0	0	0	0
ENSG00000273529.2	0	0	0	0	0	0
ENSG00000273532.1	0	0	0	0	0	0
ENSG00000273533.3	0	0	0	0	0	0
ENSG00000273535.4	0	0	0	0	0	0
ENSG00000273536.1	0	0	0	0	0	0
ENSG00000273537.1	0	0	0	0	0	0
ENSG00000273538.1	0	0	0	0	0	0
ENSG00000273539.3	0	0	0	0	0	0
ENSG00000273540.5	1	1	2	2	7	12
ENSG00000273541.1	0	0	0	0	0	0
ENSG00000273542.2	1805	3263	3080	8722	8648	4523
ENSG00000273544.1	0	0	0	0	0	0
ENSG00000273546.1	0	0	0	0	0	0
ENSG00000273549.1	0	0	0	0	0	0
ENSG00000273550.2	0	0	0	0	0	0
ENSG00000273551.1	3	2	2	0	1	1
ENSG00000273552.2	0	0	0	0	0	0
ENSG00000273553.1	0	0	0	0	0	0
ENSG00000273554.4	0	0	0	0	0	0
ENSG00000273555.1	0	0	0	0	0	0
ENSG00000273557.1	0	0	0	0	0	0
ENSG00000273558.1	0	0	0	0	0	0
ENSG00000273559.5	115	139	140	137	163	124
ENSG00000273562.4	0	0	0	0	0	0
ENSG00000273564.2	0	0	0	0	0	0
ENSG00000273565.2	21	26	30	19	19	24
ENSG00000273566.1	0	0	0	0	0	0
ENSG00000273567.1	0	0	0	0	0	0
ENSG00000273568.1	10	4	4	5	5	13
ENSG00000273569.1	0	0	0	0	0	0
ENSG00000273570.1	0	0	0	0	0	0
ENSG00000273571.1	0	0	0	0	0	0
ENSG00000273572.4	0	0	0	0	0	0
ENSG00000273573.1	0	0	0	0	0	0
ENSG00000273574.1	0	0	0	0	0	0
ENSG00000273575.4	0	0	0	0	0	0
ENSG00000273576.1	20	10	14	12	10	37
ENSG00000273578.1	0	0	0	0	0	0
ENSG00000273579.3	0	0	0	0	0	0
ENSG00000273580.1	0	0	0	0	0	0
ENSG00000273582.1	0	0	0	0	0	0
ENSG00000273584.1	0	0	0	0	0	0
ENSG00000273586.2	0	0	0	0	0	0
ENSG00000273587.1	0	0	0	0	0	0
ENSG00000273589.1	0	0	0	0	0	0
ENSG00000273590.6	0	0	0	0	0	0
ENSG00000273591.1	0	0	0	0	0	0
ENSG00000273592.4	0	0	0	0	0	0
ENSG00000273593.1	0	0	0	0	0	0
ENSG00000273594.4	0	0	0	0	0	0
ENSG00000273595.1	0	0	0	0	0	0
ENSG00000273596.1	0	0	0	0	0	0
ENSG00000273597.1	0	0	0	0	0	0
ENSG00000273598.1	0	0	0	1	1	2
ENSG00000273599.1	12	8	6	10	22	41
ENSG00000273600.1	0	0	0	0	0	0
ENSG00000273601.1	0	0	0	0	0	0
ENSG00000273603.1	0	0	0	0	0	0
ENSG00000273604.2	0	0	0	0	0	0
ENSG00000273605.1	0	0	0	0	0	0
ENSG00000273606.1	0	0	0	0	0	0
ENSG00000273607.3	0	0	0	0	0	0
ENSG00000273608.4	0	0	0	0	0	0
ENSG00000273609.1	0	0	0	0	0	0
ENSG00000273610.1	0	0	0	0	0	0
ENSG00000273611.5	252	388	457	375	385	276
ENSG00000273612.1	0	0	0	0	0	0
ENSG00000273613.1	0	0	0	0	0	0
ENSG00000273616.4	0	0	0	0	0	0
ENSG00000273618.1	0	0	0	0	0	1
ENSG00000273619.2	175	202	158	278	294	227
ENSG00000273621.1	0	0	0	0	0	0
ENSG00000273622.1	0	0	0	0	0	0
ENSG00000273623.1	0	0	0	0	0	0
ENSG00000273624.1	0	0	0	0	0	0
ENSG00000273627.1	0	0	0	0	0	0
ENSG00000273628.1	0	0	0	0	0	0
ENSG00000273629.1	0	0	0	0	0	0
ENSG00000273633.1	0	0	0	0	0	0
ENSG00000273634.1	0	0	0	0	0	0
ENSG00000273635.1	0	0	0	0	0	0
ENSG00000273636.1	0	0	0	0	0	0
ENSG00000273637.1	1	0	0	0	0	1
ENSG00000273639.6	0	0	0	0	0	0
ENSG00000273640.1	0	0	0	0	0	0
ENSG00000273641.2	0	0	0	0	0	0
ENSG00000273642.1	0	0	0	0	0	0
ENSG00000273643.1	0	0	0	0	0	0
ENSG00000273644.1	0	0	0	0	0	0
ENSG00000273645.2	0	0	0	0	0	0
ENSG00000273648.1	0	0	0	0	0	0
ENSG00000273650.1	0	0	0	0	0	0
ENSG00000273651.4	0	0	0	0	0	0
ENSG00000273654.1	22	10	7	5	11	11
ENSG00000273655.1	0	0	0	0	0	0
ENSG00000273656.5	0	0	0	0	0	0
ENSG00000273657.1	0	0	0	0	0	0
ENSG00000273658.1	0	0	0	0	0	0
ENSG00000273659.1	0	0	0	0	0	0
ENSG00000273660.1	0	0	0	0	0	0
ENSG00000273661.5	0	0	0	0	0	0
ENSG00000273664.1	0	0	0	0	0	0
ENSG00000273666.4	0	0	0	0	0	0
ENSG00000273668.1	0	0	0	0	0	0
ENSG00000273669.1	0	2	3	1	0	0
ENSG00000273670.1	0	0	0	0	0	0
ENSG00000273673.2	0	0	0	0	0	0
ENSG00000273674.6	5	6	5	5	8	9
ENSG00000273675.1	0	0	0	0	0	0
ENSG00000273677.1	0	0	0	0	0	0
ENSG00000273679.1	0	1	0	0	0	0
ENSG00000273680.1	9	10	5	14	8	18
ENSG00000273681.1	0	0	0	0	0	0
ENSG00000273682.1	0	0	0	0	0	0
ENSG00000273686.4	0	0	0	0	0	0
ENSG00000273687.1	0	0	0	0	0	0
ENSG00000273688.1	0	0	0	0	0	0
ENSG00000273691.1	30	1	5	2	5	12
ENSG00000273692.1	0	0	0	0	0	0
ENSG00000273693.1	0	0	0	0	0	0
ENSG00000273694.1	0	0	0	0	0	0
ENSG00000273696.5	0	0	0	0	0	0
ENSG00000273698.1	0	0	0	0	0	0
ENSG00000273700.1	0	0	0	0	0	0
ENSG00000273701.1	0	0	0	0	0	0
ENSG00000273702.1	134	184	143	85	93	100
ENSG00000273703.2	909	855	855	2924	2654	2645
ENSG00000273704.1	0	0	0	0	0	0
ENSG00000273706.5	2	0	5	3	6	6
ENSG00000273707.4	0	0	0	0	0	0
ENSG00000273709.1	0	0	0	0	0	0
ENSG00000273710.1	0	0	0	0	0	0
ENSG00000273711.2	37	50	37	36	31	26
ENSG00000273712.1	0	0	0	0	0	0
ENSG00000273713.2	0	0	0	0	0	0
ENSG00000273715.5	0	0	0	0	0	0
ENSG00000273716.2	0	0	0	0	0	0
ENSG00000273717.1	0	0	0	0	0	0
ENSG00000273719.1	0	0	0	0	0	0
ENSG00000273720.1	0	0	0	0	0	0
ENSG00000273721.1	0	0	0	0	0	0
ENSG00000273722.4	0	0	0	0	0	0
ENSG00000273723.2	18	16	28	25	42	31
ENSG00000273724.1	0	0	3	0	0	0
ENSG00000273725.1	0	0	0	0	0	0
ENSG00000273726.1	0	0	0	0	0	0
ENSG00000273727.1	0	0	0	0	0	0
ENSG00000273728.1	0	0	0	0	0	0
ENSG00000273729.1	138	101	128	261	281	239
ENSG00000273730.1	0	0	0	0	0	0
ENSG00000273731.1	0	0	0	0	0	0
ENSG00000273732.1	0	0	0	0	0	0
ENSG00000273733.1	0	2	0	0	0	0
ENSG00000273734.1	0	0	0	0	0	0
ENSG00000273735.4	0	0	0	0	0	0
ENSG00000273736.2	0	0	0	0	0	0
ENSG00000273737.3	0	0	0	0	0	0
ENSG00000273738.4	0	0	0	0	0	0
ENSG00000273739.1	0	0	0	0	0	0
ENSG00000273740.1	0	0	0	0	0	0
ENSG00000273741.1	0	0	0	0	0	0
ENSG00000273742.1	0	0	0	0	0	0
ENSG00000273744.1	0	0	0	0	0	0
ENSG00000273745.1	0	0	0	0	0	0
ENSG00000273746.1	0	0	0	0	0	0
ENSG00000273747.1	4	2	0	1	3	6
ENSG00000273748.1	0	0	0	0	0	0
ENSG00000273749.5	3247	1942	1771	1714	1685	2848
ENSG00000273750.1	0	0	0	0	0	0
ENSG00000273752.1	0	0	0	0	0	0
ENSG00000273753.1	0	0	0	0	0	0
ENSG00000273755.5	0	0	0	0	0	0
ENSG00000273756.5	0	0	0	0	0	0
ENSG00000273757.1	0	0	0	0	0	0
ENSG00000273758.1	0	0	0	0	0	0
ENSG00000273759.1	28	27	25	31	36	50
ENSG00000273760.1	1	0	1	0	0	0
ENSG00000273761.5	0	0	0	0	0	0
ENSG00000273762.1	0	0	0	0	0	0
ENSG00000273763.4	66	30	41	49	61	107
ENSG00000273764.1	0	0	0	0	0	0
ENSG00000273765.1	2	1	0	1	1	4
ENSG00000273767.1	0	0	0	0	0	0
ENSG00000273768.1	0	0	0	0	0	0
ENSG00000273769.5	0	0	0	0	0	0
ENSG00000273770.1	0	0	0	0	0	0
ENSG00000273771.1	2	0	0	4	1	3
ENSG00000273772.4	0	0	0	0	0	0
ENSG00000273773.1	0	0	0	0	0	0
ENSG00000273775.5	0	0	0	0	0	0
ENSG00000273776.1	0	0	0	0	0	0
ENSG00000273777.6	0	0	0	0	0	0
ENSG00000273778.1	0	0	0	0	0	0
ENSG00000273780.2	0	0	0	0	0	0
ENSG00000273782.1	0	0	0	0	0	0
ENSG00000273783.2	172	214	204	60	82	83
ENSG00000273784.5	30	10	14	22	17	59
ENSG00000273785.2	0	0	0	0	0	0
ENSG00000273786.1	3	4	1	0	1	0
ENSG00000273788.1	0	0	0	0	0	0
ENSG00000273791.1	0	0	0	0	0	0
ENSG00000273792.1	0	0	1	0	0	0
ENSG00000273793.3	0	0	0	0	0	0
ENSG00000273794.4	0	0	0	0	0	0
ENSG00000273796.2	5	9	4	10	3	5
ENSG00000273797.1	3	0	4	1	3	4
ENSG00000273799.1	0	0	0	0	0	0
ENSG00000273800.1	0	0	0	0	0	0
ENSG00000273802.3	3923	6121	6096	14279	14688	8395
ENSG00000273804.1	0	0	0	0	0	0
ENSG00000273805.1	0	0	0	0	0	0
ENSG00000273806.1	0	0	0	0	0	0
ENSG00000273807.2	0	0	0	0	0	0
